,Unnamed: 0.1,Unnamed: 0,Name,Bbox,Class,fname,split,x1,x2,y1,y2,cluster_dbscan,cluster_threshold,split_dbscan,split_threshold,cross_val
1535,1535,1535,1791117.jpg,"0.10286458333333333,0.6065972222222222,0.20572916666666666,0.30069444444444443",0,train_data_minprirodi/images/1791117.jpg,train,0,395,657,1090,0,0,train,train,0
1536,1536,1536,1792028.jpg,"0.7296875,0.25416666666666665,0.296875,0.5083333333333333",0,train_data_minprirodi/images/1792028.jpg,train,1116,1686,0,549,2,2,val,val,3
1537,1537,1537,1792294.jpg,"0.2877604166666667,0.5697916666666667,0.3390625,0.3701388888888889",1,train_data_minprirodi/images/1792294.jpg,train,227,878,554,1087,7,0,train,train,0
1538,1538,1538,1792568.jpg,"0.49322916666666666,0.5798611111111112,0.259375,0.6472222222222223",1,train_data_minprirodi/images/1792568.jpg,train,698,1196,369,1301,12,11,train,train,1
1539,1539,1539,1794717.jpg,"0.11510416666666666,0.6240740740740741,0.23020833333333332,0.6685185185185185",0,train_data_minprirodi/images/1794717.jpg,train,0,442,313,1035,6,6,train,train,2
1540,1540,1540,1795519.jpg,"0.9317708333333333,0.43472222222222223,0.13541666666666666,0.3490740740740741",0,train_data_minprirodi/images/1795519.jpg,train,1659,1919,281,658,-1,82,train,val,4
1541,1541,1541,1795629.jpg,"0.3416666666666667,0.6309027777777778,0.3072916666666667,0.27708333333333335",0,train_data_minprirodi/images/1795629.jpg,train,361,951,709,1108,7,0,train,train,0
1542,1542,1542,1795922.jpg,"0.6565104166666667,0.5086805555555556,0.5515625,0.6548611111111111",1,train_data_minprirodi/images/1795922.jpg,val,731,1790,261,1204,45,59,train,train,1
1543,1543,1543,1795975.jpg,"0.14973958333333334,0.628125,0.2994791666666667,0.37569444444444444",0,train_data_minprirodi/images/1795975.jpg,train,0,575,634,1175,16,15,train,train,1
1544,1544,1544,1797322.jpg,"0.4578125,0.7152777777777778,0.21666666666666667,0.33240740740740743",1,train_data_minprirodi/images/1797322.jpg,train,671,1087,593,952,4,4,train,train,3
1545,1545,1545,1797372.jpg,"0.7513020833333334,0.7725694444444444,0.42239583333333336,0.3451388888888889",1,train_data_minprirodi/images/1797372.jpg,train,1037,1848,864,1361,-1,81,train,val,4
1546,1546,1546,1798486.jpg,"0.5174479166666667,0.5537037037037037,0.6505208333333333,0.6481481481481481",0,train_data_minprirodi/images/1798486.jpg,train,369,1618,248,948,-1,80,train,val,4
1547,1547,1547,1799072.jpg,"0.7583333333333333,0.48819444444444443,0.4822916666666667,0.8125",0,train_data_minprirodi/images/1799072.jpg,train,992,1919,117,1288,5,5,train,train,2
1548,1548,1548,1800344.jpg,"0.4700520833333333,0.6288194444444445,0.2796875,0.2965277777777778",1,train_data_minprirodi/images/1800344.jpg,val,634,1171,692,1119,7,0,train,train,0
1549,1549,1549,1800512.jpg,"0.21432291666666667,0.6310185185185185,0.1265625,0.30277777777777776",1,train_data_minprirodi/images/1800512.jpg,train,290,533,518,845,57,25,val,val,1
1550,1550,1550,1800734.jpg,"0.23151041666666666,0.6059027777777778,0.20364583333333333,0.22430555555555556",0,train_data_minprirodi/images/1800734.jpg,val,249,640,711,1034,26,30,val,train,4
1551,1551,1551,1801974.jpg,"0.49765625,0.6185185185185185,0.3890625,0.42407407407407405",1,train_data_minprirodi/images/1801974.jpg,train,582,1329,438,896,28,34,val,val,1
1552,1552,1552,1803187.jpg,"0.6856770833333333,0.5907407407407408,0.32760416666666664,0.35555555555555557",1,train_data_minprirodi/images/1803187.jpg,train,1002,1631,446,830,19,19,train,train,3
1553,1553,1553,1803472.jpg,"0.5942708333333333,0.3902777777777778,0.221875,0.6398148148148148",1,train_data_minprirodi/images/1803472.jpg,train,927,1354,75,767,46,60,train,train,2
1554,1554,1554,1803646.jpg,"0.8380208333333333,0.8204861111111111,0.19375,0.3020833333333333",0,train_data_minprirodi/images/1803646.jpg,val,1423,1795,964,1399,58,79,val,val,4
1555,1555,1555,1803974.jpg,"0.31171875,0.6532407407407408,0.23489583333333333,0.33425925925925926",1,train_data_minprirodi/images/1803974.jpg,train,373,824,525,886,57,25,val,val,1
1556,1556,1556,1805236.jpg,"0.0984375,0.6333333333333333,0.196875,0.25",0,train_data_minprirodi/images/1805236.jpg,train,0,378,732,1092,0,0,train,train,0
1557,1557,1557,1806305.jpg,"0.39348958333333334,0.6435185185185185,0.4578125,0.5425925925925926",1,train_data_minprirodi/images/1806305.jpg,train,316,1195,401,987,14,13,train,train,3
1558,1558,1558,1807913.jpg,"0.3723958333333333,0.7163194444444444,0.21354166666666666,0.47152777777777777",1,train_data_minprirodi/images/1807913.jpg,train,510,919,691,1371,12,11,train,train,1
1559,1559,1559,1808719.jpg,"0.49296875,0.5024305555555556,0.2942708333333333,0.5104166666666666",1,train_data_minprirodi/images/1808719.jpg,train,664,1229,356,1091,45,59,train,train,1
1560,1560,1560,1808872.jpg,"0.1421875,0.3958333333333333,0.284375,0.6375",0,train_data_minprirodi/images/1808872.jpg,val,0,546,111,1029,5,5,train,train,2
1561,1561,1561,1808872.jpg,"0.92265625,0.46944444444444444,0.15364583333333334,0.7333333333333333",0,train_data_minprirodi/images/1808872.jpg,val,1624,1918,148,1203,5,5,train,train,2
1562,1562,1562,1808964.jpg,"0.5140625,0.6739583333333333,0.2520833333333333,0.36875",1,train_data_minprirodi/images/1808964.jpg,train,745,1229,705,1236,21,22,train,train,2
1563,1563,1563,1809092.jpg,"0.5286458333333334,0.6351851851851852,0.3,0.2851851851851852",1,train_data_minprirodi/images/1809092.jpg,train,727,1303,532,840,19,19,train,train,3
1564,1564,1564,1810976.jpg,"0.5765625,0.6976851851851852,0.24270833333333333,0.549074074074074",1,train_data_minprirodi/images/1810976.jpg,train,874,1340,457,1050,6,6,train,train,2
1565,1565,1565,1811671.jpg,"0.41901041666666666,0.5704861111111111,0.35885416666666664,0.47152777777777777",1,train_data_minprirodi/images/1811671.jpg,val,460,1149,482,1161,20,20,val,train,0
1566,1566,1566,1812439.jpg,"0.2786458333333333,0.5788194444444444,0.35,0.5090277777777777",1,train_data_minprirodi/images/1812439.jpg,train,199,871,467,1200,20,20,val,train,0
1567,1567,1567,1812725.jpg,"0.5401041666666667,0.7185185185185186,0.21458333333333332,0.5092592592592593",1,train_data_minprirodi/images/1812725.jpg,train,831,1243,501,1051,6,6,train,train,2
1568,1568,1568,1812848.jpg,"0.5033854166666667,0.8503472222222223,0.19427083333333334,0.24097222222222223",1,train_data_minprirodi/images/1812848.jpg,train,780,1153,1051,1398,53,68,train,train,3
1569,1569,1569,1812848.jpg,"0.24166666666666667,0.7607638888888889,0.19583333333333333,0.21597222222222223",1,train_data_minprirodi/images/1812848.jpg,train,276,652,940,1251,53,68,train,train,3
1570,1570,1570,1812848.jpg,"0.8802083333333334,0.6930555555555555,0.2375,0.20277777777777778",1,train_data_minprirodi/images/1812848.jpg,train,1462,1918,852,1144,53,68,train,train,3
1571,1571,1571,1812848.jpg,"0.7299479166666667,0.7871527777777778,0.26614583333333336,0.26458333333333334",1,train_data_minprirodi/images/1812848.jpg,train,1146,1657,943,1324,53,68,train,train,3
1572,1572,1572,1812848.jpg,"0.9770833333333333,0.6298611111111111,0.04375,0.13333333333333333",0,train_data_minprirodi/images/1812848.jpg,train,1834,1918,811,1003,53,68,train,train,3
1573,1573,1573,1812871.jpg,"0.1984375,0.49166666666666664,0.259375,0.5018518518518519",0,train_data_minprirodi/images/1812871.jpg,train,131,630,259,802,13,12,train,train,4
1574,1574,1574,1813745.jpg,"0.13828125,0.6013888888888889,0.2765625,0.31805555555555554",0,train_data_minprirodi/images/1813745.jpg,train,0,531,637,1095,7,0,train,train,0
1575,1575,1575,1814237.jpg,"0.60234375,0.6024305555555556,0.27239583333333334,0.33958333333333335",1,train_data_minprirodi/images/1814237.jpg,train,894,1418,623,1112,0,0,train,train,0
1576,1576,1576,1816538.jpg,"0.9625,0.5496527777777778,0.07395833333333333,0.12430555555555556",0,train_data_minprirodi/images/1816538.jpg,train,1777,1919,702,880,0,0,train,train,0
1577,1577,1577,1817142.jpg,"0.5861979166666667,0.6125,0.6453125,0.7680555555555556",1,train_data_minprirodi/images/1817142.jpg,train,506,1745,329,1435,-1,49,train,val,4
1578,1578,1578,1817523.jpg,"0.4234375,0.4273148148148148,0.20833333333333334,0.3194444444444444",1,train_data_minprirodi/images/1817523.jpg,train,613,1013,289,634,8,7,train,train,3
1579,1579,1579,1817523.jpg,"0.2713541666666667,0.4828703703703704,0.075,0.18611111111111112",1,train_data_minprirodi/images/1817523.jpg,train,449,593,421,622,8,7,train,train,3
1580,1580,1580,1817566.jpg,"0.55859375,0.6159722222222223,0.33177083333333335,0.2916666666666667",1,train_data_minprirodi/images/1817566.jpg,train,754,1391,677,1097,0,0,train,train,0
1581,1581,1581,1817794.jpg,"0.42942708333333335,0.4398148148148148,0.2046875,0.2851851851851852",1,train_data_minprirodi/images/1817794.jpg,train,628,1021,321,629,8,7,train,train,3
1582,1582,1582,1818195.jpg,"0.6236979166666666,0.5481481481481482,0.4171875,0.8537037037037037",1,train_data_minprirodi/images/1818195.jpg,train,796,1598,131,1053,6,6,train,train,2
1583,1583,1583,1818499.jpg,"0.30052083333333335,0.6881944444444444,0.6010416666666667,0.6180555555555556",0,train_data_minprirodi/images/1818499.jpg,train,0,1154,546,1436,-1,78,train,val,4
1584,1584,1584,1818712.jpg,"0.38203125,0.5115740740740741,0.17760416666666667,0.16018518518518518",1,train_data_minprirodi/images/1818712.jpg,train,563,904,466,639,11,10,train,train,2
1585,1585,1585,1818958.jpg,"0.6830729166666667,0.8,0.1609375,0.24259259259259258",0,train_data_minprirodi/images/1818958.jpg,train,1157,1466,733,995,-1,6,train,train,4
1586,1586,1586,1819072.jpg,"0.55,0.5263888888888889,0.21041666666666667,0.2125",0,train_data_minprirodi/images/1819072.jpg,train,854,1258,605,911,-1,77,train,val,4
1587,1587,1587,1819522.jpg,"0.3296875,0.586574074074074,0.446875,0.7435185185185185",1,train_data_minprirodi/images/1819522.jpg,train,204,1062,231,1035,46,60,train,train,2
1588,1588,1588,1819557.jpg,"0.5190104166666667,0.4690972222222222,0.1453125,0.12430555555555556",1,train_data_minprirodi/images/1819557.jpg,train,857,1136,586,765,22,24,train,train,1
1589,1589,1589,1819557.jpg,"0.7041666666666667,0.48159722222222223,0.07708333333333334,0.11180555555555556",1,train_data_minprirodi/images/1819557.jpg,train,1278,1426,613,774,22,24,train,train,1
1590,1590,1590,1820001.jpg,"0.11848958333333333,0.5788194444444444,0.23697916666666666,0.8368055555555556",0,train_data_minprirodi/images/1820001.jpg,val,0,455,230,1436,52,67,train,train,1
1591,1591,1591,1820447.jpg,"0.5640625,0.6462962962962963,0.234375,0.18518518518518517",1,train_data_minprirodi/images/1820447.jpg,train,858,1308,598,797,17,16,train,train,0
1592,1592,1592,1821690.jpg,"0.89921875,0.5826388888888889,0.2015625,0.3194444444444444",0,train_data_minprirodi/images/1821690.jpg,train,1532,1920,609,1069,-1,26,train,train,4
1593,1593,1593,1821850.jpg,"0.77265625,0.48194444444444445,0.45364583333333336,0.8138888888888889",0,train_data_minprirodi/images/1821850.jpg,train,1048,1919,108,1280,5,5,train,train,2
1594,1594,1594,1821981.jpg,"0.25677083333333334,0.5947916666666667,0.4479166666666667,0.7604166666666666",1,train_data_minprirodi/images/1821981.jpg,train,62,923,309,1404,-1,76,train,val,4
1595,1595,1595,1822376.jpg,"0.22916666666666666,0.78125,0.45625,0.4375",1,train_data_minprirodi/images/1822376.jpg,train,1,878,810,1440,54,41,val,val,3
1596,1596,1596,1822376.jpg,"0.19505208333333332,0.6128472222222222,0.13177083333333334,0.16041666666666668",0,train_data_minprirodi/images/1822376.jpg,train,247,501,767,998,54,41,val,val,3
1597,1597,1597,1823299.jpg,"0.09036458333333333,0.6548611111111111,0.18072916666666666,0.6819444444444445",0,train_data_minprirodi/images/1823299.jpg,val,0,347,452,1434,-1,75,train,val,4
1598,1598,1598,1825462.jpg,"0.3106770833333333,0.6314814814814815,0.2359375,0.29444444444444445",1,train_data_minprirodi/images/1825462.jpg,train,369,823,523,841,33,42,train,train,0
1599,1599,1599,1825462.jpg,"0.8497395833333333,0.5773148148148148,0.13177083333333334,0.18425925925925926",1,train_data_minprirodi/images/1825462.jpg,train,1505,1758,524,723,33,42,train,train,0
1600,1600,1600,1827056.jpg,"0.6466145833333333,0.5939814814814814,0.3046875,0.41944444444444445",0,train_data_minprirodi/images/1827056.jpg,train,949,1534,414,868,-1,74,train,val,4
1601,1601,1601,1827740.jpg,"0.30182291666666666,0.6101851851851852,0.46822916666666664,0.7185185185185186",1,train_data_minprirodi/images/1827740.jpg,train,130,1029,270,1047,46,60,train,train,2
1602,1602,1602,1828407.jpg,"0.37838541666666664,0.6638888888888889,0.39427083333333335,0.5796296296296296",1,train_data_minprirodi/images/1828407.jpg,train,347,1104,404,1030,17,16,train,train,0
1603,1603,1603,1828712.jpg,"0.49140625,0.5111111111111111,0.3734375,0.6314814814814815",1,train_data_minprirodi/images/1828712.jpg,train,585,1302,210,893,46,60,train,train,2
1604,1604,1604,1828923.jpg,"0.62421875,0.6518518518518519,0.1609375,0.1925925925925926",0,train_data_minprirodi/images/1828923.jpg,train,1044,1353,600,808,17,16,train,train,0
1605,1605,1605,1829043.jpg,"0.5088541666666667,0.49409722222222224,0.484375,0.7395833333333334",1,train_data_minprirodi/images/1829043.jpg,train,512,1442,179,1244,38,46,train,train,2
1606,1606,1606,1829569.jpg,"0.4166666666666667,0.500462962962963,0.20729166666666668,0.2175925925925926",1,train_data_minprirodi/images/1829569.jpg,train,601,999,423,658,8,7,train,train,3
1607,1607,1607,1829569.jpg,"0.4557291666666667,0.4148148148148148,0.184375,0.26481481481481484",0,train_data_minprirodi/images/1829569.jpg,train,698,1052,305,591,8,7,train,train,3
1608,1608,1608,1829841.jpg,"0.5776041666666667,0.6370370370370371,0.11458333333333333,0.2796296296296296",0,train_data_minprirodi/images/1829841.jpg,train,999,1219,537,839,-1,73,train,val,4
1609,1609,1609,1829924.jpg,"0.5677083333333334,0.4982638888888889,0.8635416666666667,0.9604166666666667",0,train_data_minprirodi/images/1829924.jpg,val,261,1919,25,1409,-1,72,train,val,4
1610,1610,1610,1830076.jpg,"0.5596354166666667,0.6784722222222223,0.30364583333333334,0.28888888888888886",1,train_data_minprirodi/images/1830076.jpg,train,783,1366,769,1185,56,71,val,val,4
1611,1611,1611,1830076.jpg,"0.07786458333333333,0.625,0.15572916666666667,0.3263888888888889",0,train_data_minprirodi/images/1830076.jpg,train,0,299,665,1135,56,71,val,val,4
1612,1612,1612,1830310.jpg,"0.18177083333333333,0.6131944444444445,0.36354166666666665,0.275",0,train_data_minprirodi/images/1830310.jpg,train,0,698,685,1081,15,14,train,train,0
1613,1613,1613,1830781.jpg,"0.5020833333333333,0.48020833333333335,0.4791666666666667,0.9493055555555555",0,train_data_minprirodi/images/1830781.jpg,train,503,1424,8,1375,63,70,val,val,1
1614,1614,1614,1831211.jpg,"0.5135416666666667,0.3888888888888889,0.9677083333333333,0.6458333333333334",1,train_data_minprirodi/images/1831211.jpg,val,57,1914,94,1025,36,45,val,val,0
1615,1615,1615,1831340.jpg,"0.6390625,0.6090277777777777,0.3458333333333333,0.3388888888888889",1,train_data_minprirodi/images/1831340.jpg,train,895,1559,632,1121,-1,31,train,val,4
1616,1616,1616,1832322.jpg,"0.45234375,0.6282407407407408,0.9046875,0.6972222222222222",0,train_data_minprirodi/images/1832322.jpg,val,0,1737,302,1055,55,69,val,val,1
1617,1617,1617,1832574.jpg,"0.2625,0.43333333333333335,0.525,0.6236111111111111",1,train_data_minprirodi/images/1832574.jpg,train,0,1008,175,1073,5,5,train,train,2
1618,1618,1618,1832750.jpg,"0.44192708333333336,0.8055555555555556,0.1265625,0.32407407407407407",0,train_data_minprirodi/images/1832750.jpg,train,727,970,695,1045,6,6,train,train,2
1619,1619,1619,1833377.jpg,"0.48072916666666665,0.45046296296296295,0.20208333333333334,0.29907407407407405",1,train_data_minprirodi/images/1833377.jpg,val,728,1117,325,648,8,7,train,train,3
1620,1620,1620,1833377.jpg,"0.43255208333333334,0.4388888888888889,0.20572916666666666,0.2851851851851852",0,train_data_minprirodi/images/1833377.jpg,val,633,1028,320,628,8,7,train,train,3
1621,1621,1621,1834353.jpg,"0.6828125,0.6,0.328125,0.3296296296296296",1,train_data_minprirodi/images/1834353.jpg,train,996,1626,470,826,19,19,train,train,3
1622,1622,1622,1834543.jpg,"0.65859375,0.48020833333333335,0.4661458333333333,0.7034722222222223",1,train_data_minprirodi/images/1834543.jpg,train,817,1712,184,1198,5,5,train,train,2
1623,1623,1623,1834706.jpg,"0.39479166666666665,0.6857638888888888,0.32916666666666666,0.46041666666666664",1,train_data_minprirodi/images/1834706.jpg,train,442,1074,655,1319,54,41,val,val,3
1624,1624,1624,1834706.jpg,"0.5609375,0.865625,0.31666666666666665,0.26875",0,train_data_minprirodi/images/1834706.jpg,train,773,1381,1053,1440,54,41,val,val,3
1625,1625,1625,1834706.jpg,"0.19635416666666666,0.609375,0.17708333333333334,0.4354166666666667",0,train_data_minprirodi/images/1834706.jpg,train,206,547,564,1191,54,41,val,val,3
1626,1626,1626,1834795.jpg,"0.3893229166666667,0.6142361111111111,0.3651041666666667,0.28680555555555554",1,train_data_minprirodi/images/1834795.jpg,train,397,1098,678,1091,15,14,train,train,0
1627,1627,1627,1835740.jpg,"0.5015625,0.46284722222222224,0.5729166666666666,0.6465277777777778",1,train_data_minprirodi/images/1835740.jpg,train,413,1513,201,1132,5,5,train,train,2
1628,1628,1628,1835899.jpg,"0.8390625,0.6601851851851852,0.31979166666666664,0.6185185185185185",0,train_data_minprirodi/images/1835899.jpg,train,1304,1918,379,1047,6,6,train,train,2
1629,1629,1629,1837069.jpg,"0.23151041666666666,0.5809027777777778,0.37552083333333336,0.36875",1,train_data_minprirodi/images/1837069.jpg,train,83,805,571,1102,7,0,train,train,0
1630,1630,1630,1837639.jpg,"0.8356770833333333,0.6555555555555556,0.3171875,0.6277777777777778",0,train_data_minprirodi/images/1837639.jpg,train,1300,1909,369,1047,6,6,train,train,2
1631,1631,1631,1837733.jpg,"0.017447916666666667,0.6965277777777777,0.034895833333333334,0.2791666666666667",0,train_data_minprirodi/images/1837733.jpg,train,0,67,802,1203,40,48,val,val,0
1632,1632,1632,1838627.jpg,"0.7713541666666667,0.500462962962963,0.4552083333333333,0.9324074074074075",0,train_data_minprirodi/images/1838627.jpg,train,1044,1918,37,1044,3,3,val,val,3
1633,1633,1633,1839381.jpg,"0.7885416666666667,0.5763888888888888,0.203125,0.1824074074074074",1,train_data_minprirodi/images/1839381.jpg,train,1319,1709,524,720,11,10,train,train,2
1634,1634,1634,1839910.jpg,"0.29401041666666666,0.6083333333333333,0.4869791666666667,0.7074074074074074",1,train_data_minprirodi/images/1839910.jpg,train,96,1032,274,1039,46,60,train,train,2
1635,1635,1635,1842613.jpg,"0.6528645833333333,0.6072916666666667,0.3098958333333333,0.30486111111111114",1,train_data_minprirodi/images/1842613.jpg,train,956,1550,655,1094,7,0,train,train,0
1636,1636,1636,1843416.jpg,"0.6390625,0.5388888888888889,0.15104166666666666,0.24722222222222223",1,train_data_minprirodi/images/1843416.jpg,train,1082,1372,598,954,39,47,val,val,0
1637,1637,1637,1843442.jpg,"0.7122395833333334,0.7138888888888889,0.26510416666666664,0.37777777777777777",1,train_data_minprirodi/images/1843442.jpg,train,1113,1622,756,1300,21,22,train,train,2
1638,1638,1638,1843910.jpg,"0.490625,0.8465277777777778,0.203125,0.24166666666666667",1,train_data_minprirodi/images/1843910.jpg,train,747,1137,1045,1393,53,68,train,train,3
1639,1639,1639,1843910.jpg,"0.24166666666666667,0.7618055555555555,0.19791666666666666,0.21388888888888888",1,train_data_minprirodi/images/1843910.jpg,train,274,654,943,1250,53,68,train,train,3
1640,1640,1640,1843910.jpg,"0.7236979166666667,0.7854166666666667,0.25677083333333334,0.26666666666666666",1,train_data_minprirodi/images/1843910.jpg,train,1143,1636,939,1323,53,68,train,train,3
1641,1641,1641,1843910.jpg,"0.8559895833333333,0.6923611111111111,0.2296875,0.2",0,train_data_minprirodi/images/1843910.jpg,train,1423,1864,853,1141,53,68,train,train,3
1642,1642,1642,1843910.jpg,"0.9747395833333333,0.6305555555555555,0.0484375,0.12638888888888888",0,train_data_minprirodi/images/1843910.jpg,train,1825,1918,817,999,53,68,train,train,3
1643,1643,1643,1844179.jpg,"0.7739583333333333,0.46875,0.22083333333333333,0.18472222222222223",1,train_data_minprirodi/images/1844179.jpg,train,1274,1697,542,808,23,26,train,train,3
1644,1644,1644,1844179.jpg,"0.13255208333333332,0.4027777777777778,0.1484375,0.18472222222222223",1,train_data_minprirodi/images/1844179.jpg,train,111,397,447,713,23,26,train,train,3
1645,1645,1645,1845007.jpg,"0.8049479166666667,0.5090277777777777,0.22447916666666667,0.3194444444444444",1,train_data_minprirodi/images/1845007.jpg,train,1329,1761,503,962,23,26,train,train,3
1646,1646,1646,1845040.jpg,"0.28984375,0.5394839718530101,0.2713541666666667,0.1751368256450352",1,train_data_minprirodi/images/1845040.jpg,train,296,817,577,801,29,16,val,train,1
1647,1647,1647,1845291.jpg,"0.35442708333333334,0.6967592592592593,0.45364583333333336,0.49166666666666664",1,train_data_minprirodi/images/1845291.jpg,train,244,1116,487,1018,17,16,train,train,0
1648,1648,1648,1845726.jpg,"0.3697916666666667,0.6395833333333333,0.4479166666666667,0.43333333333333335",1,train_data_minprirodi/images/1845726.jpg,train,280,1140,608,1233,52,67,train,train,1
1649,1649,1649,1846016.jpg,"0.7768229166666667,0.687037037037037,0.12135416666666667,0.3611111111111111",1,train_data_minprirodi/images/1846016.jpg,val,1375,1608,546,937,17,16,train,train,0
1650,1650,1650,1846865.jpg,"0.8234375,0.5135416666666667,0.28854166666666664,0.2965277777777778",1,train_data_minprirodi/images/1846865.jpg,train,1304,1858,526,953,16,15,train,train,1
1651,1651,1651,1846865.jpg,"0.22213541666666667,0.6732638888888889,0.2484375,0.29930555555555555",1,train_data_minprirodi/images/1846865.jpg,train,188,665,754,1185,16,15,train,train,1
1652,1652,1652,1846865.jpg,"0.1578125,0.6135416666666667,0.209375,0.3104166666666667",0,train_data_minprirodi/images/1846865.jpg,train,101,504,660,1107,16,15,train,train,1
1653,1653,1653,1848872.jpg,"0.49609375,0.5972222222222222,0.2557291666666667,0.4703703703703704",1,train_data_minprirodi/images/1848872.jpg,train,707,1198,391,899,31,38,val,val,2
1654,1654,1654,1849076.jpg,"0.44036458333333334,0.8017361111111111,0.1765625,0.3951388888888889",0,train_data_minprirodi/images/1849076.jpg,train,676,1015,870,1439,21,22,train,train,2
1655,1655,1655,1849078.jpg,"0.6286458333333333,0.4798611111111111,0.70625,0.55",1,train_data_minprirodi/images/1849078.jpg,train,529,1885,295,1087,5,5,train,train,2
1656,1656,1656,1849743.jpg,"0.46432291666666664,0.5268518518518519,0.16510416666666666,0.13148148148148148",1,train_data_minprirodi/images/1849743.jpg,train,732,1050,498,640,51,66,val,val,1
1657,1657,1657,1849880.jpg,"0.5231770833333333,0.5253472222222222,0.7859375,0.8409722222222222",1,train_data_minprirodi/images/1849880.jpg,train,250,1759,150,1362,48,63,val,val,4
1658,1658,1658,1849954.jpg,"0.33177083333333335,0.5798611111111112,0.428125,0.3736111111111111",1,train_data_minprirodi/images/1849954.jpg,val,226,1048,566,1104,7,0,train,train,0
1659,1659,1659,1850257.jpg,"0.26197916666666665,0.43333333333333335,0.421875,0.5972222222222222",1,train_data_minprirodi/images/1850257.jpg,train,97,908,194,1054,1,1,train,train,2
1660,1660,1660,1851311.jpg,"0.5651041666666666,0.47152777777777777,0.19270833333333334,0.5625",1,train_data_minprirodi/images/1851311.jpg,val,899,1269,274,1084,7,0,train,train,0
1661,1661,1661,1851398.jpg,"0.7747395833333334,0.48159722222222223,0.4484375,0.8173611111111111",0,train_data_minprirodi/images/1851398.jpg,train,1057,1918,105,1282,5,5,train,train,2
1662,1662,1662,1851688.jpg,"0.4036458333333333,0.50625,0.4114583333333333,0.46805555555555556",1,train_data_minprirodi/images/1851688.jpg,train,380,1170,391,1066,1,1,train,train,2
1663,1663,1663,1851688.jpg,"0.9364583333333333,0.5274305555555555,0.12708333333333333,0.5868055555555556",0,train_data_minprirodi/images/1851688.jpg,train,1675,1920,336,1182,1,1,train,train,2
1664,1664,1664,1851881.jpg,"0.2955729166666667,0.5288194444444444,0.4109375,0.4840277777777778",0,train_data_minprirodi/images/1851881.jpg,train,173,962,413,1110,15,14,train,train,0
1665,1665,1665,1852079.jpg,"0.04114583333333333,0.6284722222222222,0.08229166666666667,0.3055555555555556",1,train_data_minprirodi/images/1852079.jpg,train,0,158,685,1125,16,15,train,train,1
1666,1666,1666,1852166.jpg,"0.8533854166666667,0.6260416666666667,0.23802083333333332,0.33402777777777776",1,train_data_minprirodi/images/1852166.jpg,train,1410,1867,661,1142,0,0,train,train,0
1667,1667,1667,1853688.jpg,"0.7606770833333333,0.5569444444444445,0.3578125,0.3013888888888889",1,train_data_minprirodi/images/1853688.jpg,train,1117,1803,585,1019,16,15,train,train,1
1668,1668,1668,1853688.jpg,"0.5578125,0.5451388888888888,0.19375,0.28888888888888886",0,train_data_minprirodi/images/1853688.jpg,train,885,1257,577,992,16,15,train,train,1
1669,1669,1669,1853688.jpg,"0.18333333333333332,0.6625,0.20520833333333333,0.17916666666666667",0,train_data_minprirodi/images/1853688.jpg,train,154,548,825,1083,16,15,train,train,1
1670,1670,1670,1853720.jpg,"0.7994791666666666,0.5347222222222222,0.07359601449275364,0.16304347826086954",0,train_data_minprirodi/images/1853720.jpg,train,1464,1605,652,887,22,24,train,train,1
1671,1671,1671,1855381.jpg,"0.9229166666666667,0.6538194444444444,0.15416666666666667,0.22291666666666668",0,train_data_minprirodi/images/1855381.jpg,train,1624,1920,781,1102,7,0,train,train,0
1672,1672,1672,1855885.jpg,"0.5221354166666666,0.5420138888888889,0.2838541666666667,0.55625",1,train_data_minprirodi/images/1855885.jpg,val,729,1275,380,1181,50,1,val,train,2
1673,1673,1673,1855885.jpg,"0.7111979166666667,0.5020833333333333,0.2713541666666667,0.5458333333333333",0,train_data_minprirodi/images/1855885.jpg,val,1104,1626,330,1115,50,1,val,train,2
1674,1674,1674,1855983.jpg,"0.42630208333333336,0.4462962962962963,0.2078125,0.2740740740740741",1,train_data_minprirodi/images/1855983.jpg,train,619,1018,334,630,8,7,train,train,3
1675,1675,1675,1855983.jpg,"0.190625,0.44212962962962965,0.06041666666666667,0.15648148148148147",1,train_data_minprirodi/images/1855983.jpg,train,308,424,393,562,8,7,train,train,3
1676,1676,1676,1857903.jpg,"0.36302083333333335,0.4690972222222222,0.625,0.5298611111111111",1,train_data_minprirodi/images/1857903.jpg,train,97,1297,294,1057,1,1,train,train,2
1677,1677,1677,1858014.jpg,"0.38307291666666665,0.6574074074074074,0.4713541666666667,0.5425925925925926",1,train_data_minprirodi/images/1858014.jpg,train,282,1188,417,1003,14,13,train,train,3
1678,1678,1678,1859224.jpg,"0.29348958333333336,0.5319444444444444,0.3692708333333333,0.475",1,train_data_minprirodi/images/1859224.jpg,train,209,918,424,1108,7,0,train,train,0
1679,1679,1679,1860293.jpg,"0.62890625,0.524074074074074,0.5796875,0.8962962962962963",1,train_data_minprirodi/images/1860293.jpg,train,651,1764,81,1049,6,6,train,train,2
1680,1680,1680,1860801.jpg,"0.85390625,0.48993055555555554,0.2328125,0.26319444444444445",0,train_data_minprirodi/images/1860801.jpg,train,1415,1863,515,895,34,43,val,train,3
1681,1681,1681,1860801.jpg,"0.05078125,0.6777777777777778,0.1015625,0.225",0,train_data_minprirodi/images/1860801.jpg,train,0,195,814,1138,34,43,val,train,3
